# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 05 10:18:19 EDT 2021 [seed=1636121890340]
state	joint	prior	likelihood	loc.clock.rate	loc.meanRate	loc.rates.CT.NY-NJ	loc.rates.CT.domestic	loc.rates.CT.international	loc.rates.NY-NJ.domestic	loc.rates.NY-NJ.international	loc.rates.domestic.international	loc.rates.NY-NJ.CT	loc.rates.domestic.CT	loc.rates.international.CT	loc.rates.domestic.NY-NJ	loc.rates.international.NY-NJ	loc.rates.international.domestic	loc.indicators.CT.NY-NJ	loc.indicators.CT.domestic	loc.indicators.CT.international	loc.indicators.NY-NJ.domestic	loc.indicators.NY-NJ.international	loc.indicators.domestic.international	loc.indicators.NY-NJ.CT	loc.indicators.domestic.CT	loc.indicators.international.CT	loc.indicators.domestic.NY-NJ	loc.indicators.international.NY-NJ	loc.indicators.international.domestic	loc.nonZeroRates	loc.branchRates	loc.treeLikelihood
290000	-1669.3886632742638	-181.8492175736884	-1487.5394457005752	2.0377422490603196	2.0377422490603188	2.312113902112471	0.5090735291285655	0.15101013570992922	1.5177138116856537	0.3540699842452336	0.4792787310391451	2.513546961177597	0.5813566901444571	0.3549909639624986	1.0159689052648324	0.3858189774402322	2.698107290087042	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1487.5394457005752
291000	-1672.388006013266	-159.989277105366	-1512.3987289079	1.7233660799377104	1.7233660799377095	1.7609572470029473	0.19453302333226935	0.3730431026217112	1.8872853035341142	0.6536323477843207	0.6081262706913485	3.2351640662121226	0.7794459940466079	0.37552277674293194	0.4630194248234819	0.5364933446663764	2.0584894773196876	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1512.3987289079
292000	-1666.37673145062	-173.13533727176141	-1493.2413941788584	1.9730543585983271	1.9730543585983256	1.6747583720489454	0.08591149588025575	0.08930258894401001	1.4311123261747782	0.40448638810570486	0.5972917188127425	2.053997965389209	0.32181602693774974	0.3351073941101375	0.8186685118119381	0.5829131230170611	0.7453537129526181	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1493.2413941788584
293000	-1674.5883000410702	-189.6791162869793	-1484.909183754091	2.072223169124478	2.072223169124481	2.5908619571887197	0.22333964269553205	0.29006923718937017	2.4229410463359256	0.5460846163464924	0.7027017082164918	3.472510891720656	1.176541294117162	0.5118986210989154	1.067197918246717	0.9681999711651922	1.7728832566869082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1484.909183754091
294000	-1672.6337625583776	-170.31790545544536	-1502.3158571029323	1.8658951459604678	1.8658951459604647	2.5905662459395105	1.7415941349956114	0.3503677263476679	1.848021557261722	0.7625316287354988	0.4138233302532633	3.3387887949508745	0.5636272383703573	0.30701994395108684	1.0018905225804233	0.9595712327895736	0.6989106634103529	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1502.3158571029323
295000	-1672.0213630197916	-181.74497099805194	-1490.2763920217396	2.01443495103638	2.014434951036379	2.6697822011772896	1.076928805337877	0.09764972194021132	1.8509095591084836	0.6121250136784526	0.4700539770304341	3.4384912899438054	0.6807525269396951	0.9459204735426516	1.4689418766119977	0.7531556373446452	0.49890425729353216	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1490.2763920217396
296000	-1675.300805195682	-161.26794947861518	-1514.0328557170667	1.7913187617746644	1.7913187617746662	2.0232332928611965	1.4290519010757188	0.6603917055012366	2.0865033885726807	0.7617721508071211	0.539927228590206	3.4282552471810193	0.6599101566557658	0.3495342110740115	0.5426723970574651	0.8287915011027529	0.1587904310630127	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	-1514.0328557170667
297000	-1673.5067684012824	-170.63184949622627	-1502.8749189050561	1.8790360138688584	1.8790360138688558	2.140323730333922	0.13393367362061795	0.0922117513120992	2.0877946847553464	0.690253666220846	0.6089723997787855	3.4934998983321446	0.9420279248909579	0.8447577111760166	1.8439514210973746	0.8650103827218324	0.1357223297503432	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1502.8749189050561
298000	-1666.93912121434	-164.81138301900927	-1502.1277381953307	1.8596572990635774	1.8596572990635767	1.1508054755680295	0.3437398546125029	0.11406239374962382	1.0055831570426552	0.3098967337990521	0.4096262372335056	1.6450583097581915	0.4286515797167017	0.855103276337227	0.4960201090597639	0.4569861426902868	0.03256154430848128	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-1502.1277381953307
299000	-1671.4656161436144	-156.7875056005909	-1514.6781105430234	1.7081548143907959	1.7081548143907965	2.274613193930109	0.1536582251948525	0.3819249839895855	2.255929171938235	0.5030594235688557	0.6443983958285607	3.401486738056148	0.7058673414073807	1.2396474448180719	1.1232176611433844	0.42879302118104146	0.0859747082982952	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1514.6781105430234
300000	-1669.31714814106	-169.5972792705202	-1499.7198688705398	1.9003326432586087	1.9003326432586094	1.1414226421111762	0.15495460048919624	0.12432652861418343	1.1474460249870724	0.46940035574768285	0.4578591351679614	1.946872606459335	0.5998482672667971	1.5001543174846972	0.5783156058554199	0.7558900637971895	0.024457136031283185	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1499.7198688705398
301000	-1666.7254251722243	-166.2473935511564	-1500.4780316210679	1.8986314588302016	1.8986314588302096	1.1903612099012886	0.26770479127988495	0.11888491400277885	0.9453384752085873	0.2961007215954973	0.35213411561305386	1.347856685729741	0.3018402709985203	2.5750636577535926	0.43937752129588586	0.12648144872920739	0.023532978916684506	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1500.4780316210679
302000	-1667.3753506540538	-166.8494079773264	-1500.5259426767275	1.869444549230256	1.8694445492302483	1.4240318789325361	1.0038879639804077	0.049090362080301785	1.2316548650596228	0.3154624027735139	0.38638113241921285	1.9556791376055929	0.46245526616131977	1.0443272985059162	0.4244495776617015	0.5740288607543262	1.963365599631308	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1500.5259426767275
303000	-1669.343728713411	-171.69281876459303	-1497.650909948818	1.917691334440297	1.9176913344402953	1.4264982929538765	3.2738102509404756	0.05774002378076094	1.0351639274269853	0.44411366363167853	0.3559386512643825	2.1162958710037	0.2642053588447604	1.2422571817067458	0.627333284537208	0.41351966756597724	0.7052019941224185	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1497.650909948818
304000	-1672.0255778241417	-179.5513545562572	-1492.4742232678846	2.043565089842363	2.0435650898423683	1.0233786647022274	1.031799084731913	0.048613222373785576	0.8493676647451395	0.22705579496442643	0.4092200629519314	1.5449149579745913	0.7713036784438322	2.3485546785142066	0.4385069017226193	0.4303483002516766	1.003737888345279	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1492.4742232678846
305000	-1670.1831665486839	-178.7317571412381	-1491.4514094074457	1.994488524977161	1.9944885249771591	1.394763855209807	2.7277651930426523	0.11813105514366785	1.3338451087575793	0.4030676354970675	0.32535751653812245	2.202760733300295	0.4242442804620104	0.04995836827766485	0.9092579404971064	0.21851094611159932	2.9787951967950588	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1491.4514094074457
306000	-1670.7040723088696	-155.0246134403583	-1515.6794588685113	1.6948914576931646	1.6948914576931626	1.4759801717195222	1.5425256899612738	0.13276851815293236	1.494759186388446	0.4436288618548153	0.27795918962894256	2.4273920442806185	0.4570501630512231	0.07594051382981339	1.0484991507523602	0.48502539973956244	2.596137469537295	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1515.6794588685113
307000	-1667.7298457956763	-186.94393308945396	-1480.7859127062222	2.1535851222632454	2.1535851222632463	0.9087556643777814	0.8730240178408056	0.08969560273810932	0.8638924174136307	0.2631375966384441	0.3084323484633543	1.235314191010106	0.31132950953268734	2.0886955154664966	0.39914937507689274	0.35273863064206573	1.353895706391671	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1480.7859127062222
308000	-1671.0214873674347	-162.2116485518938	-1508.8098388155408	1.7865932588869817	1.786593258886981	1.824717625927031	0.08670144669845668	0.21187187390753565	1.776778631241478	0.5455468317190743	0.48996108386097076	2.1452194318648847	0.5022693527932889	0.8683920322270953	0.565146549403993	0.7032645537913798	0.5569023201125503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1508.8098388155408
309000	-1683.0904360140787	-178.5537954901809	-1504.5366405238979	1.864512720879326	1.8645127208793297	4.943437319212583	0.034066435146629485	0.19411566080073847	3.441284762710934	1.5334831959889539	0.8237297036633294	6.461854812827347	1.6601219620669383	1.3559936224234208	1.307000512765446	0.7891728345600416	0.37482728838549545	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1504.5366405238979
310000	-1673.041175068299	-169.54718608183268	-1503.4939889864663	1.8526292727130071	1.852629272713003	2.5519608578602235	1.5439142982753453	0.26859125668674505	2.0047892550188418	0.8305448109921137	0.5080779180550614	3.315596987743446	0.8244505485253293	1.1391931254987704	0.8188720867922761	0.7918683359313836	0.2299855540655333	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1503.4939889864663
311000	-1673.0082645164555	-176.9828432817555	-1496.0254212347	1.948888433803716	1.9488884338037162	2.857484259231808	0.16852557658270037	0.18685264689571918	2.0537755284174826	0.40783498484907704	0.8317179460487069	3.2806844485455597	0.5226287231721172	1.6169024469858067	1.7714174072024864	0.74506027450866	0.4064712618221834	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1496.0254212347
312000	-1672.7042221886848	-172.27140461455127	-1500.4328175741334	1.8742073577269218	1.8742073577269245	2.364147572288968	0.24926197951546933	0.20982785947744909	2.046667595854064	0.4963778546337169	0.9838574777803093	3.6388048965434474	0.5478118647525255	1.8051242683643587	1.0724346076004292	0.7540656717300593	1.7215655568077222	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1500.4328175741334
313000	-1676.1990427166106	-157.2827909278736	-1518.916251788737	1.7132159868143055	1.71321598681431	1.6487426158336818	0.37722586148849624	0.5001934883866508	1.8288077565658902	0.6895173063692663	0.4655039606953371	3.2955265726240834	0.2781267649175818	2.5791227289752063	0.7337112831897982	0.837630482399761	0.06977367891597189	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1518.916251788737
314000	-1673.5563049342284	-162.50933645546223	-1511.046968478766	1.7838623499951394	1.7838623499951316	1.3443187784649555	0.14131918044952932	1.46112349308535	1.0890149046900721	0.3464659796786933	0.5126281685237404	2.1102738564337207	0.40209749541791484	2.432241850728979	0.6004779046785206	0.36886852859898617	2.278603078912765	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1511.046968478766
315000	-1673.4109146325436	-172.15132767804573	-1501.2595869544978	1.9720433185710777	1.97204331857108	1.15822913777762	0.14896181142356682	1.2985848142706944	1.428090863894802	0.5246134666950948	0.5616490241344819	2.266525878692006	0.48000677295796895	0.48600966617332575	1.325178269793209	0.6279149781687458	0.12603328588075557	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	-1501.2595869544978
316000	-1670.2358524061112	-156.61457184596472	-1513.6212805601465	1.7402188117040307	1.7402188117040303	1.8020611056385556	0.5633884084286744	0.1265531142032689	1.6161846563347113	0.521030559924407	0.4287555823234327	2.7550204766533053	0.27462906466460324	0.6248113416871969	1.3728909942258973	0.2716228893583862	0.19816840055321608	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1513.6212805601465
317000	-1675.6187480065005	-165.6540921949385	-1509.964655811562	1.8035539453911922	1.8035539453911928	1.5204734028232394	0.07933136431042793	0.21053814261454104	1.7430757679591067	0.4053278956870798	0.7916756071861597	3.800571939591688	0.5283414983113842	1.248854799753094	0.6830584288190535	0.9868164538737233	0.4145293509237598	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1509.964655811562
318000	-1670.8725215814943	-179.9944735049777	-1490.8780480765167	2.0091701485843525	2.009170148584352	2.212238728572933	0.06523327678410129	0.21400366861941506	1.6800790220116233	0.3740636973987037	0.3857953856979963	2.489098779538494	0.6900683477642925	0.598811858272392	1.1342037559245184	0.9559736327843593	0.11639550421959799	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1490.8780480765167
319000	-1669.4649338517436	-170.37102031812833	-1499.0939135336153	1.871205536554786	1.8712055365547813	2.0705385570791117	0.09476202955712025	0.17852591088857558	1.6524133272249182	0.5839258079086819	0.7392409821841119	3.1181398284037383	0.4846558907969605	0.5243037407250288	1.283365112611084	0.9895288620226518	0.1987979926515457	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1499.0939135336153
320000	-1672.2288435862413	-162.1884513683356	-1510.0403922179057	1.7779818057005248	1.7779818057005254	1.7712590984491874	0.4003018129719896	0.42067652586561344	1.6112786952944949	0.719863539224628	0.4791467832440499	2.7471303791591946	0.5996241138363653	0.1867861927470466	0.8294181773915014	0.7690430410824569	0.3824742207534726	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1510.0403922179057
321000	-1669.0098712680278	-166.06503332043786	-1502.94483794759	1.8567619573761305	1.8567619573761363	1.8486344556693026	0.8376720533300783	0.2338660073262018	1.5530264553173614	0.47807072302577724	0.5947052726226864	3.014956374702896	0.34392023983180253	0.17939628609180838	1.0394478758430468	0.5667613167193061	0.3368976468722295	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1502.94483794759
322000	-1669.0119104079877	-179.72731395750327	-1489.2845964504845	1.9891441376700734	1.9891441376700745	2.213935506029135	0.17050836622848312	0.19686630639281602	1.8873138338674755	0.5102767779092234	0.41511718015009386	3.1325590120904097	0.6176593757937106	0.483994824312649	0.7293740906841598	0.541674049084911	1.2917251476641067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1489.2845964504845
323000	-1674.1502211355278	-158.13316488696427	-1516.0170562485634	1.6962836959466827	1.6962836959466843	2.4313153113027757	0.14985299470271332	0.1284279234392612	2.009152335084253	0.4497556296279402	0.6729088509103309	3.3220834725949326	0.38416377807993574	2.3748196436103393	0.7599854660875517	0.4643546883505881	2.3121194351328334	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1516.0170562485634
324000	-1676.4525811634803	-188.7878686470575	-1487.664712516423	2.103103154434286	2.1031031544342818	2.8013378378230267	0.25512840450409385	0.1748038451259911	1.5987035018666769	0.4965099865771787	0.562712287589145	2.3015211584985393	1.2617848703575292	2.77851547693942	0.9394865959207893	0.642721458542928	0.9656091865764577	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1487.664712516423
325000	-1672.8249313296874	-181.4515746944827	-1491.3733566352046	2.0160741015816024	2.016074101581601	2.5163086311661345	0.1925700387018266	0.08179455419033708	1.7723237274945605	0.7826268054360805	0.290057871553876	2.697922144235777	0.9363385853757423	0.5104824409361286	1.2172546826303352	0.49524980298478155	0.3484773412745937	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1491.3733566352046
326000	-1671.1407825318302	-165.16685780593969	-1505.9739247258904	1.8122165348860324	1.8122165348860246	1.1090672403534583	0.19578056052943782	0.24055193873694447	1.4766858339712883	0.3091473029359082	0.44460870711296563	2.391352419089434	0.3386627562600238	1.6941958485705515	0.8548659638134977	0.6288557824858686	1.57425273680758	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1505.9739247258904
327000	-1668.25258239763	-172.4314642005936	-1495.8211181970364	1.9849898857210528	1.9849898857210537	0.9466424925702303	1.5478507908222314	0.09181766804145902	0.6115456086520447	0.14578183035058606	0.14825335662550326	1.0390482846968399	0.2987698560377943	1.5598364085841125	0.3084864315651134	0.21006646923886657	0.6095648817358866	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1495.8211181970364
328000	-1669.027912482386	-162.0739498319302	-1506.9539626504559	1.807298889098065	1.8072988890980621	1.386348320487147	1.003125169316406	0.08351250010491529	1.7829968874007223	0.42466488182923484	0.30485423162929415	2.4747567719666175	0.5807536094124283	0.2783272194997455	0.7924816963768744	0.3092407276382503	1.4254776403845624	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1506.9539626504559
329000	-1672.680302087073	-173.79373691075534	-1498.8865651763176	1.9212034555370299	1.9212034555370285	1.7094036641177148	3.0065405880147424	0.12866285740163394	1.2302272733752588	0.2773649897536924	0.4123025501149798	2.514428397766744	0.5245542996514582	0.8251520756558557	0.5884074739053649	0.5210559815372721	2.0543920777141214	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1498.8865651763176
330000	-1673.0930831272033	-167.272798472245	-1505.8202846549582	1.8387216823287744	1.8387216823287744	1.646176882153796	2.0969749062570027	0.1464946768991979	2.1682007960577176	0.5733230589535	0.519743655804562	3.406107682186186	0.6182203336455335	0.07569872533689197	1.2717327471405342	0.4776568288693748	0.6244366165127232	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1505.8202846549582
331000	-1670.519319989126	-160.74397540133097	-1509.775344587795	1.7989462314767586	1.7989462314767561	1.0825779878305057	1.9135502614336501	0.24493417256200664	1.1384207656709384	0.29996904537564517	0.5674049987047725	1.9060719110350246	0.5314486627537877	0.13095488819292161	0.49433320507860845	0.21418681658925184	1.6361758030319153	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1509.775344587795
332000	-1670.9990414318302	-175.7297937547582	-1495.269247677072	2.0055148041497373	2.0055148041497377	0.9352756548301823	0.9893345696740938	0.03661029130425569	1.003503391439474	0.254543906458539	0.36896810822622333	1.795823331145922	0.32308429316453324	0.018210652306740013	0.6283217535351411	0.42841427101969626	0.1506891585960135	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-1495.269247677072
333000	-1671.7152704030875	-167.30036037139212	-1504.4149100316954	1.8345805888156015	1.8345805888156053	1.8808297639996585	0.12509492828036395	0.16006360271594502	1.5846400389727393	0.3108186134653287	0.48246052854033844	2.8942724266546347	0.6692844606077029	0.00790189693486765	0.5659138368760351	0.4647086442579437	0.1248559639911259	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1504.4149100316954
334000	-1673.517105739758	-187.69224590330796	-1485.82485983645	2.1089013608893734	2.108901360889373	1.6790526934853576	0.2662687663686061	0.271684127902592	1.3549700524103054	0.30690451731804047	0.22883274229740966	2.0540903718061307	0.23496341914905366	0.002047616623601742	1.404190103677816	0.6548503950683631	0.07843177133716163	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1485.82485983645
335000	-1668.3707616911438	-163.29567369315293	-1505.0750879979907	1.8056929410239622	1.8056929410239597	2.0144223376896653	0.4660528529661432	0.11512263236303652	1.8129560453895766	0.5569193101773006	0.38145341243821135	2.8887327632155313	0.4341203104689748	0.008137520731516685	0.8085647323890452	0.3843432342444197	0.018569786205970294	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	10.0	0.0	-1505.0750879979907
336000	-1668.3498781041021	-182.78104393155965	-1485.5688341725424	2.055260495451306	2.055260495451303	1.8814412871581925	0.2899982913363482	0.1572257420064736	1.5010720813475373	0.47400519670529434	0.7380606443463705	2.3720817285229847	0.4532245164736938	0.006668501954211262	1.4178452646234265	0.6145082737599973	0.24718498186076338	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1485.5688341725424
337000	-1673.4646614496846	-163.73745720959357	-1509.727204240091	1.7693387245496404	1.7693387245496415	1.6545235830144505	0.23526891964317512	0.2516892725434316	1.6385954653453514	0.42390397422564186	0.6868439898681444	2.368085793128434	0.9290976222088347	0.0020255670345695324	0.875408496719526	0.365887839380812	1.3026590741074493	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1509.727204240091
338000	-1667.498850426755	-175.8459084098318	-1491.6529420169234	1.991785231249099	1.9917852312491002	1.1078870440150477	0.18079720866956975	0.07440630725849066	1.1010587419644946	0.3030169427387071	0.6760540235155871	1.6961388151277261	0.3833904999607232	0.00321505437643661	0.40798643565824266	0.35360944934082456	1.8186455293338144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1491.6529420169234
339000	-1670.510323324304	-160.5612976275597	-1509.9490256967442	1.7518733129104471	1.7518733129104478	1.448485495196711	0.09909643267294985	0.190568856828209	1.346307588852391	0.41519044574217534	0.4236593051717286	1.8236996339972789	0.3675076994101419	0.003528696987120848	0.9937256270155045	0.35354362923417515	3.836010960059411	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1509.9490256967442
340000	-1667.6289008224785	-174.5690747007672	-1493.0598261217112	1.964432130030429	1.9644321300304295	1.519873210811395	0.22809679846630707	0.11044584264708096	1.4913493255633652	0.3240928818616714	0.2671974018386877	2.200939597357379	0.3837733629569672	0.10764746145228284	0.6703824238402595	0.721137067730536	0.9109656660700067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1493.0598261217112
341000	-1671.3682973374591	-187.57958661613353	-1483.7887107213255	2.09396356887827	2.0939635688782703	2.285425245075412	0.029737450826393817	0.05286734505373821	2.1073918745473854	0.449528837237741	0.4997142480261647	2.997004200837638	0.546210547470049	0.47103595123043135	1.461427454280631	0.7987697260239462	0.27258366325907146	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1483.7887107213255
342000	-1669.9162055808517	-169.2724840657034	-1500.6437215151484	1.8760299460360803	1.8760299460360796	1.6340472553848182	0.14384500260359018	0.1810155245843938	1.5331761100901145	0.36411199229688923	0.3719680158297729	3.228578261090348	0.7352740070523749	0.47541956091740956	0.9019303492220089	0.46869219887165015	0.4099960414645633	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1500.6437215151484
343000	-1675.853685065838	-181.5119381089072	-1494.3417469569308	1.9274609973626087	1.9274609973626051	3.2979852719018883	0.2911029889353028	0.27039706993852347	3.2282446046894564	0.7007990455805088	1.1303823764719938	5.28996856157414	0.5312300127867962	0.06505358841312668	2.0107777016683186	0.7864241816865241	1.1237902728824924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1494.3417469569308
344000	-1669.066173859477	-176.59045048691388	-1492.4757233725632	1.9781458551598765	1.9781458551598705	2.3283711785839745	0.7980873139563172	0.11719304789237953	1.544566052335343	0.501308263343149	0.3893479549770525	2.7087306850925157	0.5383453109918941	0.9580914418899855	0.5651172409561369	0.6153850883395954	1.1391791417948738	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1492.4757233725632
345000	-1674.133243860308	-176.5788368180241	-1497.554407042284	1.902982610312063	1.9029826103120575	3.546465847067352	0.6835005070487363	0.20686366350244442	2.4479147066096028	0.5812694457058845	0.6602872277998287	4.590179840031837	1.0027041512847816	0.44342495510477425	1.3360468898123168	0.7636492084177576	1.7186761712428367	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1497.554407042284
346000	-1673.8434503079368	-159.61794472454721	-1514.2255055833896	1.791914076462909	1.7919140764629082	1.5862766875235343	0.9972541509292223	0.9997413441335095	1.3628340855675651	0.3247673801612499	0.31431495555769406	2.19873684507661	0.23854844254341254	1.9400956870019117	0.4328443347682016	0.5992726004012984	0.778280054258671	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	-1514.2255055833896
347000	-1672.5686239395009	-164.19730033754738	-1508.3713236019535	1.854250548567888	1.8542505485678942	1.770437921564914	2.771367106550781	0.6736932617174901	1.179844679598852	0.3589848041541638	0.29002114834704673	2.083137733375137	0.2722089404762094	0.5521377423821099	0.7196048583298668	0.538636498221563	0.34022322776806835	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	-1508.3713236019535
348000	-1669.13415275745	-152.2269856500453	-1516.9071671074048	1.7749588976903723	1.7749588976903723	0.6556191328728012	0.3189313928516246	1.2023923028442105	0.5681472653445372	0.2651203838470157	0.20634266461806153	0.9783086032297124	0.41664424703739866	0.2656150081572023	0.3452029374442645	0.22913791445806903	0.23677287650991688	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	-1516.9071671074048
349000	-1673.4199323724833	-179.53480448967446	-1493.885127882809	2.0686652232274256	2.0686652232274265	1.7270987911853	0.18014654227436636	3.3274082736974626	0.9381903385139188	0.3805636426121822	0.39068479976265	1.8187176896353088	0.3165389777480458	0.12147384008436451	0.8760306875042794	0.22392257732795756	0.0739177991339582	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	-1493.885127882809
350000	-1666.938843377754	-168.131108066959	-1498.807735310795	1.8741649554514115	1.8741649554514117	1.6367545431093669	0.07997172908515651	0.10768015531579905	1.7041204432578976	0.5407624857208154	0.6291016525248226	2.4322080494508116	0.40199688870892725	0.028339686276467817	0.9137880401843571	0.7510405328115559	0.22456745457277477	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1498.807735310795
