# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 12 14:39:34 EST 2021 [seed=1636745955969]
state	joint	prior	likelihood	loc.clock.rate	loc.meanRate	loc.rates.CT.NY-NJ	loc.rates.CT.domestic	loc.rates.CT.international	loc.rates.NY-NJ.domestic	loc.rates.NY-NJ.international	loc.rates.domestic.international	loc.rates.NY-NJ.CT	loc.rates.domestic.CT	loc.rates.international.CT	loc.rates.domestic.NY-NJ	loc.rates.international.NY-NJ	loc.rates.international.domestic	loc.indicators.CT.NY-NJ	loc.indicators.CT.domestic	loc.indicators.CT.international	loc.indicators.NY-NJ.domestic	loc.indicators.NY-NJ.international	loc.indicators.domestic.international	loc.indicators.NY-NJ.CT	loc.indicators.domestic.CT	loc.indicators.international.CT	loc.indicators.domestic.NY-NJ	loc.indicators.international.NY-NJ	loc.indicators.international.domestic	loc.nonZeroRates	loc.branchRates	loc.treeLikelihood
461000	-2787.2817609368026	-373.85851281539624	-2413.4232481214062	2.370575571736371	2.3705755717363686	2.319261231904561	0.461852366337451	0.2312690598645734	0.7363729862028026	0.28107026224426535	0.5804306552013179	1.87553507668762	1.569765851974269	0.2535811142617656	1.8164184506317917	0.5360735296906409	1.0778159032822303	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2413.4232481214062
462000	-2786.570949534169	-351.8693905898072	-2434.7015589443618	2.2007225837561055	2.2007225837560918	2.8092022780538892	0.48713577614879533	0.29087861717553665	1.5239236673629157	0.24953802478063158	0.23485844212665025	2.429949437106615	1.9461028385681667	0.41606384108757005	1.8759113487497574	0.9005277393340393	1.1719263710027334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2434.7015589443618
463000	-2784.0247757080924	-340.5041482578231	-2443.5206274502693	2.14956187670679	2.1495618767067866	1.7008419326349007	0.3633443152872999	0.19232306943515304	0.664502000471446	0.27887024009252587	0.3772470718804981	2.049565025631239	1.1910596134078428	0.3900647261762497	1.679176497781041	0.5325109611081176	0.9571885160729791	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.5206274502693
464000	-2788.1596971705258	-334.69748614546756	-2453.4622110250584	2.0759466573957566	2.0759466573957575	3.010946375815969	0.35874571761271207	0.1476685972613819	1.5650688200839584	0.2929136895263872	0.43996620321863245	2.694413553362258	1.7223333758186146	0.5815514001583543	2.2332728542623124	0.8782389659367179	1.3017995564095792	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2453.4622110250584
465000	-2783.8578617466146	-360.71748926095523	-2423.1403724856596	2.27569676975823	2.2756967697582287	2.2481299799413366	0.3823720031337221	0.26962026695005376	1.1442961424608715	0.42344071219715507	0.16149661479594737	1.7971597366269383	1.5144718829274448	0.3917426683005071	2.0226757010153706	0.9159829630276523	1.0601054521736777	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2423.1403724856596
466000	-2788.0771551822418	-358.4051469788261	-2429.6720082034158	2.227225111353423	2.227225111353417	3.49446736771581	0.5038421680860724	0.14706283742061316	1.2299850640677341	0.7592308770026829	0.6262495536520103	2.2606416612751126	2.0154865278231577	0.45947725021071006	2.7868867847962466	1.2763718686130945	1.4757289034952774	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2429.6720082034158
467000	-2793.048214898484	-345.0248583989492	-2448.0233564995347	2.125380114319113	2.1253801143191033	3.0184687158763537	0.5146936121870387	0.11765583088848555	2.009444532115721	0.7149708462771027	0.7532235569499838	3.0357787852743563	2.699469037977236	0.5823517935087803	2.4306821237102363	1.1520003973892194	1.3692644558873803	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2448.0233564995347
468000	-2787.140594670224	-351.1210259680623	-2436.0195687021615	2.2179649769377234	2.217964976937718	1.8016842764013865	0.46095464828375987	0.23238111820433147	0.9535188768099371	0.2999662769180835	0.7122883350451624	1.4871793990506141	1.4106091488155097	0.1984019991114457	1.6887542322214681	0.7528300258136115	1.093173841135155	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2436.0195687021615
469000	-2782.051134311742	-332.0339736331392	-2450.0171606786025	2.0865701855786627	2.0865701855786636	2.1945120958237583	0.3442023730691297	0.20021306746710368	0.8208539485099918	0.4570767812046224	0.3530973453849239	1.6507389802262384	1.2470347477326145	0.47585547455427485	1.6374862513264976	0.6045160146039167	1.039869544145072	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2450.0171606786025
470000	-2791.2280481413322	-360.5857396750007	-2430.6423084663315	2.2706402699419814	2.2706402699419748	2.1146312501995825	0.8602996989828247	0.10565612940215058	0.9928367471795294	0.3214851387675707	0.4454154059791183	2.08292564397308	1.0041974950984551	0.43056726319617655	2.4462458165589376	0.7644583857575508	1.3629438193156416	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2430.6423084663315
471000	-2777.1392723328536	-334.97595196656835	-2442.1633203662855	2.1410805163371545	2.1410805163371536	1.180110189093946	0.22232397630622364	0.11173082759700957	0.502753671200837	0.18395687031120844	0.16636016363063114	0.9382770465439928	0.9344849229758204	0.15351328347774168	0.8068269486591534	0.3766666115177551	0.4992643299074506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2442.1633203662855
472000	-2778.1888604426704	-321.87535837091787	-2456.3135020717527	2.0530279090175583	2.05302790901756	1.186099564849368	0.13802374609622242	0.0822997001419222	0.39738283105936767	0.21773122329139136	0.21949816458802696	0.8889070778379696	0.5747172152746701	0.1633367506132647	0.9184949040866529	0.3245839477601925	0.611668917562927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2456.3135020717527
473000	-2773.030261876221	-331.1810063099409	-2441.84925556628	2.1340627231389595	2.1340627231389497	0.6151017513496315	0.09436873431262148	0.04897565687806317	0.3180477935980796	0.11661596216095993	0.06301570872666175	0.5795698697901563	0.37153370200557956	0.07414168325401616	0.5378126302750884	0.2077355611392926	0.2703136107494855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2441.84925556628
474000	-2775.62373254509	-330.5717325852785	-2445.051999959812	2.111315553170406	2.1113155531703964	0.9408039441111683	0.25532490777852906	0.11105153884511688	0.45545160498818127	0.18401921018789216	0.1485867597375008	0.9607207139977743	0.8995579751712607	0.1743876835181889	0.956045185367997	0.35654700838935194	0.5384246076739808	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2445.051999959812
475000	-2778.2343442875954	-359.2002368708198	-2419.0341074167754	2.3115607009388373	2.3115607009388315	0.8974691218479175	0.22631252885165784	0.09070606323837735	0.47479002346582067	0.1320316448239855	0.0956525364412947	0.8527357182213513	0.9016655035131491	0.12902576615692268	0.8299186252429932	0.4136266670614364	0.5791452854255636	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2419.0341074167754
476000	-2779.220822129177	-338.03531864823975	-2441.1855034809373	2.135956280197294	2.135956280197295	1.9159668693077416	0.3259260718825051	0.15059200469983164	0.9407456723898067	0.2535845619802656	0.2932683274926438	1.538908605703911	1.238657324935629	0.3214617940797455	1.349994320864655	0.7421446357532765	0.8061792561704875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2441.1855034809373
477000	-2788.2704041129523	-379.7151517550925	-2408.55525235786	2.37150546798092	2.3715054679809073	3.0621104441433893	0.7894220761073637	0.08126394250767259	1.6467693610371865	0.6917406553096044	0.49672688213609134	2.8241671509818564	2.0937827349976144	0.4987145403910499	2.587701841762747	0.9642950044445208	1.7247986116122829	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2408.55525235786
478000	-2792.0208098163553	-373.30601510536064	-2418.7147947109947	2.321386806109773	2.321386806109772	3.079546039274576	0.6767933688802671	0.1685466698744577	1.5375491309894873	0.5909098767235377	0.6859030749817987	2.6941002581746387	2.2330542560099054	0.5495378253510493	3.5881214552471508	0.9300592099496329	1.5724678429772558	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2418.7147947109947
479000	-2781.5805542258586	-352.1874568288996	-2429.393097396959	2.216357264368538	2.2163572643685376	2.236004477861926	0.48590926467517354	0.09689548777068033	1.0732909317766515	0.46028016294867735	0.3915490221125961	1.8856720359567478	1.6196426049031483	0.23428458369625976	2.006603446651093	0.789404509275572	1.1113586296122735	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2429.393097396959
480000	-2781.5941665858836	-353.18576855587844	-2428.408398030005	2.2207054362156726	2.2207054362156633	2.410610911559936	0.3116792354306096	0.23156073050170659	1.2418381226041886	0.5044814115748942	0.4198513305530698	2.01033062519085	1.4019990161562108	0.31943857760589267	1.9896359703736397	0.7749878897355039	1.1433803119082193	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2428.408398030005
481000	-2789.14624402223	-367.67189558663136	-2421.4743484355986	2.2831364286891227	2.283136428689113	3.464800874687803	0.5804617755006427	0.17657748889272637	1.384912644906656	0.41171128985520455	0.6875152223279323	3.0314741641677885	2.614882818019097	0.5902546972454026	2.4121733827269716	1.306251794296137	1.548012998928754	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2421.4743484355986
482000	-2783.8080568488267	-349.802173931858	-2434.005882916969	2.1992636273251107	2.199263627325107	2.089152219415197	0.39360208026590504	0.15986264153966961	1.0175901795666067	0.37663628167888014	0.1940676727974652	1.9350930009733867	1.3730636721330614	0.3803794003081896	2.666371083346204	0.6827887068245427	1.2113864901657705	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2434.005882916969
483000	-2786.1752179289033	-358.1884099526112	-2427.9868079762923	2.2489036230960058	2.248903623095993	2.4192252359228448	0.2684507348632086	0.23729640727600146	1.3734107588564242	0.5089974101587269	0.257918045017075	2.363147759145615	1.8124507927378757	0.46710306304027294	1.9738408706968453	0.9762557277839079	1.0226008952685393	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2427.9868079762923
484000	-2783.174926788991	-364.7300270969667	-2418.444899692024	2.309271620727954	2.309271620727951	2.0730608197868854	0.30538681563465064	0.15326927578511187	1.0692242943500223	0.27641501199390556	0.2347632025166936	1.7320599895831004	1.6356550354979995	0.41897193745964006	2.0260047428430448	0.4583814731713455	1.1010087864744247	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2418.444899692024
485000	-2779.742648978368	-345.13501179228746	-2434.6076371860804	2.188705314532417	2.1887053145324065	1.9091593456859268	0.3270578670393463	0.19937920509908544	0.6110810148662607	0.26447157909622016	0.2874670473715658	1.4625808057913128	1.1476869156487248	0.3584702562209187	1.244534852564105	0.5973784996662213	0.9319424268605982	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2434.6076371860804
486000	-2783.4426815173615	-348.20145028868336	-2435.2412312286783	2.1983814784382902	2.19838147843829	1.6890007055347498	0.5289540685226619	0.12549304175689793	0.7549585780787381	0.4395261068292652	0.24312612747841705	1.7023369062047864	1.5471964532054874	0.28145546063369903	2.1074314867018815	0.5787234056367269	1.0087632966440165	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2435.2412312286783
487000	-2777.6665250022124	-360.86237527765763	-2416.804149724555	2.3156788575113416	2.315678857511338	1.160015198331703	0.19499495326382818	0.06110665790963945	0.5941163108738927	0.22101661318434318	0.23056316972805846	0.9706244535549867	0.7552399608626142	0.1754516422842358	1.1341684969253136	0.5334378243463541	0.6584035023115626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2416.804149724555
488000	-2785.132285918825	-366.46253917270764	-2418.669746746117	2.342690427353934	2.342690427353931	1.3078093091062362	0.1931676883506113	0.07470073080342018	0.8403268580137859	0.25648127895497724	0.3320880192765123	1.1606620984033573	1.3553416756855454	0.3215557867431908	1.134789185045675	0.616005117271031	0.7866469309907236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2418.669746746117
489000	-2777.9704036837993	-347.810084656345	-2430.160319027454	2.2036704740288746	2.203670474028862	1.7790160910469406	0.29311038985521637	0.11550085825888538	0.7173997781566313	0.4057216850616181	0.27000772318309174	1.4988991309650217	1.187219239014838	0.381374172701948	1.663261806090929	0.5382464783769736	1.0002329649654345	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2430.160319027454
490000	-2781.8863170394047	-339.8706874081535	-2442.015629631251	2.142404039559184	2.1424040395591835	1.6483011769622604	0.37478291707903344	0.2598607103866673	0.9072421080557086	0.2572348815238412	0.20784604213454477	1.5870249210752683	1.5954377195809921	0.3536551388851912	1.8489412126251168	0.6911330787763594	1.04794916663408	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2442.015629631251
491000	-2783.0654148585304	-367.4119847455345	-2415.653430112996	2.3583048639239967	2.358304863923989	1.43870081450538	0.14193669875169965	0.12847798754544887	0.5880405898351905	0.20862908088071652	0.10583381791857228	0.890840448307428	0.9197980937462181	0.19013897993869003	1.3934432632583484	0.5015337493398098	0.5616011779530065	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2415.653430112996
492000	-2782.522013455765	-339.45743931268265	-2443.064574143082	2.1535478129931365	2.153547812993136	1.5045119812982948	0.32485179366319406	0.11198491340559534	0.6925889308971417	0.31592005601593104	0.15219293419523566	1.483376495327315	1.053665176645839	0.14704387033143143	1.4510470297272815	0.7582605779889979	0.7575353867025298	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.064574143082
493000	-2783.3678146226193	-371.52407175746373	-2411.8437428651555	2.361898496500597	2.3618984965005922	2.1096609216180187	0.22222073485141117	0.09764222990349739	0.7886600836004065	0.42608191067142726	0.32115352403937847	1.6402216089374355	1.4253555832232014	0.28215664699777415	1.877010523436175	0.596592672166609	0.8741632468984909	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2411.8437428651555
494000	-2780.8527107881946	-336.8568636716739	-2443.9958471165205	2.111588737965848	2.111588737965842	2.4604498823447476	0.3280614268426536	0.08263214874212149	0.8914622881403134	0.4308165142257692	0.29521498510219796	1.9338972467686626	1.4083561182111068	0.3852914046908752	2.0059220032425955	0.6924661313770094	1.3119345203487776	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.9958471165205
495000	-2785.8252690734494	-348.02300030492637	-2437.802268768523	2.181294657879666	2.1812946578796564	2.88007996400181	0.38897242346189925	0.11016244894389968	1.24627549580097	0.689920858907813	0.3003301090659063	1.8190393657544144	1.331840961774495	0.43789653958672137	1.974719669235392	0.8472014835667118	1.2755025444085952	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2437.802268768523
496000	-2787.0554705738014	-334.52508381953567	-2452.5303867542657	2.0739444453066866	2.0739444453066955	2.6066385496768216	0.5558266724454537	0.10027481000292225	1.4164154361026566	0.5424165221682862	0.3782264330060833	2.0483821773209514	1.6917942903529908	0.4148142283714747	2.938702857268128	1.0988099963699727	1.5520730865006807	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2452.5303867542657
497000	-2783.585992779272	-352.1837307060344	-2431.4022620732376	2.2032320301194273	2.203232030119412	2.548858723740852	0.632563834344651	0.27955971804412755	1.0719242530510822	0.4062497748804233	0.3583542757476658	1.9828538820421402	1.6981175272629385	0.40664282535993	2.448065278523695	0.9919918882123927	1.4619213183099113	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2431.4022620732376
498000	-2786.584967689009	-336.6187859678038	-2449.966181721205	2.0833603182557328	2.083360318255734	2.926658203489641	0.4927967914452986	0.18745620221571072	1.5134292921857904	0.38537898000193505	0.354127609986619	2.3271704139126776	2.4973306120826466	0.5095768305491853	2.385772261191002	1.1816174439728266	1.3136399378409822	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2449.966181721205
499000	-2783.537417475951	-344.59226998319895	-2438.945147492752	2.155308047978024	2.1553080479780213	2.3762591782995544	0.41659662715564866	0.11589449630136274	0.9785912640775722	0.49297094664186664	0.5345011517713258	2.1362549577214582	1.8967260647190092	0.37486825674542396	2.0272630348822345	0.9975612096064047	1.2855107887763553	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2438.945147492752
500000	-2783.06918697339	-365.67204687803337	-2417.3971400953565	2.313193437739476	2.313193437739464	2.1301971462036136	0.3726657690383208	0.191433617647415	1.1230055241892367	0.27044762687146595	0.37714210402287557	1.8311646542647155	1.6512434649009453	0.28618979563709035	1.9716192595873672	0.5017638522458958	1.1516873731262387	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2417.3971400953565
501000	-2787.335113093135	-338.3643952649798	-2448.970717828155	2.099234357615441	2.0992343576154284	2.6903816710479886	0.6287843590950475	0.20904143183894017	0.8391664757838415	0.5323447064955947	0.34248478104787133	2.6817742160327436	2.089119623648881	0.49075667721106025	2.6336737870432207	1.1282402608594615	1.2567567022545725	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2448.970717828155
502000	-2791.0856042010537	-356.7783294348889	-2434.307274766165	2.2113110254410686	2.2113110254410584	3.3541655049691954	0.5152625764484784	0.22931801293365597	1.5639461658686462	0.872585880912065	0.7775954171107168	2.8248952189977348	1.8435528686675788	0.40338619578382773	2.727899125570308	1.1669989167717856	1.4326246415382025	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2434.307274766165
503000	-2792.847274617373	-407.4776817453864	-2385.3695928719867	2.557166444626	2.5571664446260023	3.441853912557041	0.4974244274586231	0.23156658543110625	1.70312839892932	0.40817881312178295	0.5595576884767182	3.1258670307489758	2.0717507967233137	0.5553079903484744	2.9947478725396244	0.9040956905022939	1.8596382904940398	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2385.3695928719867
504000	-2778.353568081944	-334.1499255994301	-2444.203642482514	2.1235463320173222	2.1235463320173067	1.5292406242940912	0.19039840341461042	0.11868593984364519	0.6898235490178213	0.2788241230823976	0.3194072973621204	1.0915027201702672	1.0235882857843976	0.24652216902124213	1.111112025849441	0.5121706716298305	0.6772596407105089	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2444.203642482514
505000	-2788.093647841292	-356.352248135091	-2431.741399706201	2.224013594191362	2.2240135941913666	3.3542859456891554	0.37595021624550834	0.18026512133512573	1.0885677899471975	0.3879618305491098	0.27694296209404295	2.3174126607963084	1.7384818249029343	0.5233214787804293	2.4671990340008785	1.1305930771766675	1.6064258702994367	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2431.741399706201
506000	-2784.9869893489117	-382.6178155782015	-2402.3691737707104	2.4548765285163308	2.4548765285163303	1.4353625819325118	0.3133640676633659	0.10430460079726206	0.8977922188659972	0.2469822308919752	0.3671052748360448	1.3454949048094547	0.8125045557490187	0.15911802269418837	1.2827360654816848	0.6549723710006403	0.6776878839341248	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2402.3691737707104
507000	-2784.548637097779	-349.3147821853721	-2435.233854912407	2.204077332063253	2.2040773320632456	2.038587053799442	0.2666510888500737	0.07509207576111662	0.8264978021284897	0.4056712372126274	0.2466799522114498	1.8062261086324345	1.3921056205111804	0.4107964378602939	1.7021483949187153	0.6974121953759224	1.427925177191341	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2435.233854912407
508000	-2781.294081857287	-331.525910609684	-2449.768171247603	2.088667967366728	2.0886679673667143	1.9357160426915474	0.36089241680663137	0.06355177956839343	0.6597073961150538	0.28277814210748087	0.19886266863728672	1.5382600043066426	1.326872758686944	0.36223616976328576	1.8282389728278508	0.681329017227792	0.9752574932251746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2449.768171247603
509000	-2780.7168665857516	-350.8979415372491	-2429.8189250485025	2.247933378643586	2.2479333786435776	1.2268610589906324	0.19491292892080989	0.12989611165542186	0.8327694075852469	0.18405028845352422	0.13363569069580616	1.0882533563898138	0.632824939569711	0.15849335590209027	1.0203231566253868	0.3519346067466664	0.5767176810817478	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2429.8189250485025
510000	-2776.523995373831	-369.8353419602704	-2406.6886534135606	2.380031378417324	2.380031378417311	1.0474270105299521	0.20725875902306862	0.11134877882596894	0.6739800532757864	0.2181931492236893	0.14347047938336066	1.0205501568775246	0.7319277198894509	0.20051164166195612	1.054639146019837	0.36525877969761267	0.5730902433405985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2406.6886534135606
511000	-2779.3311320597018	-355.4246469097181	-2423.906485149984	2.2712494082844987	2.271249408284488	1.3920175560672188	0.25717214141487243	0.09000539417880933	0.6403127546132654	0.15471887973814108	0.2323581776275773	1.2118536901507895	0.7877399676216736	0.1593488528618417	1.4823628900864803	0.4212206635688624	0.8532873706748618	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2423.906485149984
512000	-2778.268583865987	-343.5738658910663	-2434.6947179749204	2.193945385603816	2.193945385603806	1.272280028031303	0.29630453426459885	0.16450667531957916	0.5128450216342721	0.2642984951007192	0.16813820964304016	1.2446188016971746	0.8297551857804546	0.1376389377193147	0.958465934669994	0.5110089365971389	0.6616702766883461	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2434.6947179749204
513000	-2785.832034469884	-342.0048872657333	-2443.8271472041506	2.1580138947316683	2.1580138947316665	2.0122311847347776	0.26506147364202653	0.052018776955452144	0.8626075810956323	0.47866448499481046	0.09855792926045369	1.8561084083441155	1.1363028030358124	0.23415236199680037	1.9966280719489131	0.7721589821370665	0.8894251314688644	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.8271472041506
514000	-2793.1026461192973	-325.59995374962875	-2467.5026923696687	2.0120185103840704	2.0120185103840695	2.1504929279157907	0.45448281748844893	0.23839219519617627	1.0940502629392233	0.3070101589918295	0.5730608352698316	2.727628352254949	2.2131261562083027	0.3285171452058392	2.2819856976954886	1.1258856087156466	1.889804190921637	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2467.5026923696687
515000	-2785.0261200050004	-343.33539184229284	-2441.6907281627077	2.1465405389461836	2.14654053894618	2.6451392724566	0.3878090955240029	0.2143552316929584	1.439312664021794	0.4166677279996318	0.5669528010810068	2.071151401511819	1.5371633158969469	0.42510361022154075	2.073600525150285	0.7952140469179937	1.072839181646584	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2441.6907281627077
516000	-2794.2864231908297	-323.2758119549867	-2471.010611235843	2.01088755064946	2.010887550649458	2.196045012650987	0.32076374798584156	0.14923202412671546	0.9515349061501523	0.2786096819112362	0.40414187791743733	2.3723083251340724	1.6733604734453844	0.16137176675222964	1.9866836433908281	0.7993683057781823	1.9306113204709392	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2471.010611235843
517000	-2785.924951061942	-365.242985843449	-2420.681965218493	2.2839225918686425	2.283922591868631	2.6684501041180773	0.6099724240301403	0.284567029254645	1.4834524674851717	0.39800459628269513	0.4154723521772512	2.4701022634599274	2.195553534573988	0.4788186848461831	2.034465394671639	1.0468793959448799	1.5805863949548848	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2420.681965218493
518000	-2781.415400848135	-339.1738835641574	-2442.241517283978	2.1235796252910775	2.123579625291071	2.4697719201460515	0.48954655353478915	0.14586881924822911	0.9187179245749462	0.48143024792087374	0.3745742284316207	2.192686475706277	1.707237870535858	0.37974525828589584	1.8424229899973636	0.7100118395852894	1.095659636098883	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2442.241517283978
519000	-2786.424036302483	-370.76825157632896	-2415.655784726154	2.3194861499295834	2.319486149929581	2.7588556077721154	0.4184957660037512	0.1835481906853985	1.5578274306497693	0.7732633436702059	0.45276882854707756	2.57607808974258	1.8938437172356932	0.3017137533407103	2.6712257109080015	1.000742015894472	1.4555706975539626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2415.655784726154
520000	-2785.855271993544	-351.18432515692643	-2434.670946836618	2.1868162238026607	2.1868162238026554	3.1709058845330143	0.8246128012326107	0.14998322198571054	0.9830667091532723	0.521495246221454	0.3457222826408625	2.544530261742863	1.9906688199518554	0.44949139787095416	2.141526211974128	0.9360767552487899	1.6059019222110262	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2434.670946836618
521000	-2786.6049449055636	-324.3425689976851	-2462.2623759078783	2.015551698525314	2.015551698525303	2.551847911102367	0.47707288623572763	0.13731314277466444	0.9353076792556105	0.47613942807306053	0.42574995110311586	1.719373843567811	1.863005302028662	0.306406991529247	2.5741643002747048	0.8366978703747512	1.3124502585730236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2462.2623759078783
