# BEAST v1.10.5 Prerelease #23570d1
# Generated Sat May 29 14:49:01 EDT 2021 [seed=1622314133195]
state	joint	prior	likelihood	loc.clock.rate	loc.meanRate	loc.rates.CT.NY-NJ	loc.rates.CT.domestic	loc.rates.CT.international	loc.rates.NY-NJ.domestic	loc.rates.NY-NJ.international	loc.rates.domestic.international	loc.rates.NY-NJ.CT	loc.rates.domestic.CT	loc.rates.international.CT	loc.rates.domestic.NY-NJ	loc.rates.international.NY-NJ	loc.rates.international.domestic	loc.indicators.CT.NY-NJ	loc.indicators.CT.domestic	loc.indicators.CT.international	loc.indicators.NY-NJ.domestic	loc.indicators.NY-NJ.international	loc.indicators.domestic.international	loc.indicators.NY-NJ.CT	loc.indicators.domestic.CT	loc.indicators.international.CT	loc.indicators.domestic.NY-NJ	loc.indicators.international.NY-NJ	loc.indicators.international.domestic	loc.nonZeroRates	loc.branchRates	loc.treeLikelihood
256000	-1710.401840376741	-165.38882681948888	-1545.013013557252	1.8601684814817203	1.8601684814817199	2.0554618329345873	0.34637451457590296	0.17837486603578637	1.3034991628104764	0.42926271172778896	0.07517782630535538	2.0383412273858754	0.38285012615779546	0.08742907341272421	0.6431809054697577	0.5193179972324661	1.1891086618464657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1545.013013557252
257000	-1713.0431663	-172.25553232480794	-1540.787633975192	1.90970797150941	1.9097079715094119	1.8310476397728914	0.5041551365207626	0.0844348847964603	1.2178426729284693	0.4543745202693607	0.18372732508391895	2.369788766112815	0.23326845014439931	0.0670368288006598	0.4809576458336708	0.5685975747822822	1.9452607350213091	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1540.787633975192
258000	-1709.243294340125	-179.99431570687196	-1529.248978633253	2.0440810573715655	2.04408105737156	1.452409362682802	0.3850939752713201	0.19989395773479257	0.9672681635327491	0.38952346476826044	0.13588402320183893	1.85769326736841	0.364664837354945	0.028252238737506777	0.7756502992724541	0.7577481168236091	0.1227623084465164	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1529.248978633253
259000	-1717.7609262207477	-166.24894858992212	-1551.5119776308256	1.8486851917087608	1.8486851917087566	1.2903962992233136	0.3728819669771359	0.2513595001174021	1.2266412196181395	0.6241476845195243	0.3753498404096972	2.4719899502815097	0.19397399150147118	0.0015079981048887242	0.565387836578152	0.8585168174898137	2.7518386220562183	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1551.5119776308256
260000	-1718.3363018417808	-201.96799487132415	-1516.3683069704566	2.1892345030295965	2.1892345030295965	3.019490356709616	0.8885855208843868	0.24816871340469848	2.3198928984366503	0.9495987331651722	0.3990531402693419	4.325520315264073	0.5250624986468545	0.010618988495946944	1.6085779511495288	1.3265162495304246	0.24280411053511938	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-1516.3683069704566
261000	-1707.2696534889226	-191.29706437096394	-1515.9725891179587	2.2287808816250547	2.2287808816250596	1.420331108031433	0.5113289374849256	0.1266866946842685	0.9231871962102932	0.23885418929659558	0.09476906879183293	1.7117375659657907	0.2378982503303433	0.03832561104978115	1.050293060659202	0.39855151015951756	0.310475778284974	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1515.9725891179587
262000	-1717.1407707737005	-166.1008766532496	-1551.039894120451	1.8185549970965367	1.8185549970965371	2.4625724584910054	0.8724153293097338	0.24571101684182228	1.718806338343295	1.0710119081176903	0.10641929922082854	3.292285742206941	0.20077547905114104	0.19115482446988222	1.3793571004902183	0.8327812232310197	0.759860670417041	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1551.039894120451
263000	-1716.396480017879	-196.5818689847449	-1519.814611033134	2.1983737597389	2.1983737597388973	2.385319156954972	0.8375980826663318	0.36472025141106496	1.8968493300886586	0.8923299197138733	0.2492705902403103	4.064174088428658	0.5300298997731812	0.2786357064213982	1.7228963566316224	1.1416042515502265	0.3007381449668274	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1519.814611033134
264000	-1714.5717387568457	-190.5619744897324	-1524.0097642671133	2.1166944043336153	2.1166944043336184	2.6074222438837467	0.9753852661778124	0.10104701869203637	1.4972050744620675	0.5728793775971314	0.3540721218846927	2.7332767871031303	0.5785636142910925	1.0801386101059987	1.0962389685429035	0.8333186449910471	0.041006431338489656	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-1524.0097642671133
265000	-1709.4651114322476	-187.72047342711298	-1521.7446380051347	2.1299739988671225	2.1299739988671256	2.335319474221839	0.6159648730022166	0.27735725348241663	1.5040901289865645	0.49362846151656453	0.13448729151197644	2.724167873796828	0.18475085311146222	0.36110720389474665	1.6793423311448357	0.696364149213148	0.008379813052322417	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1521.7446380051347
266000	-1711.5265331001656	-187.445001678698	-1524.0815314214676	2.1305671242921527	2.1305671242921496	2.812947976030708	0.5324720318356869	0.09222057299113093	1.5340541634679699	0.5958461679828342	0.10427183621624644	2.256123281046858	0.41269318061772786	0.045570306742569795	1.5390665409538267	0.75431383544348	0.014708630923064656	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1524.0815314214676
267000	-1716.9333972662546	-193.05926513924283	-1523.8741321270118	2.1422820111161895	2.1422820111161895	2.8088295546742317	0.4746917261019664	0.24885065061034842	2.0078741148536547	0.6552744175010635	0.40841321297021305	3.330728350708461	0.5954664044506486	0.2057153313824678	0.8314832847728288	1.4486773762246385	0.0019211032066222093	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-1523.8741321270118
268000	-1713.2622758172497	-184.28990201009196	-1528.9723738071577	2.0478084003332446	2.0478084003332464	2.6965711206231657	0.9945875581860125	0.20454146548013508	1.7121714153477232	0.8690337619199058	0.39928516380533957	3.3885833820618	0.3116735256712535	1.027638815642517	1.4011699832875029	0.8374182789065664	0.003570935673980849	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1528.9723738071577
269000	-1709.1506659599079	-169.7807223770446	-1539.3699435828632	1.9685339433552964	1.9685339433552942	1.5462017567145092	0.3420771493296314	0.41881467846603493	0.9871741378106618	0.4134299420365246	0.26096666958227677	1.9305594065411875	0.2754475591760528	0.11092241549840794	0.6702148696026266	0.7162848700981559	0.009842879222658854	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1539.3699435828632
270000	-1707.1588813228207	-177.0070124235222	-1530.1518688992985	2.0745284030501026	2.074528403050102	1.2714816380427731	0.39512853308912643	1.3699818789916842	0.6806997356428746	0.37952712813798284	0.13513743390155	1.3144977612163617	0.1689161447310386	0.1795238800321779	0.592575230755925	0.2826682583252541	0.059381113860956625	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1530.1518688992985
271000	-1706.7810277099306	-176.4768927607611	-1530.3041349491696	2.0422772070924586	2.0422772070924604	1.3150901030405753	0.33606874001610537	2.464335718362579	0.8336336611877311	0.31303148040296686	0.11021357916173245	1.6113569924369022	0.1890245232874352	0.553643578850236	0.689402965245087	0.25890515720030144	0.08267633982060896	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1530.3041349491696
272000	-1711.394376979839	-179.413441761694	-1531.980935218145	2.000669636951538	2.0006696369515407	2.4362906407275164	0.5850162771177929	0.23813933175672106	1.7735857301030116	0.564097352905746	0.1498947565867117	3.056614378447086	0.2275743398765102	0.08370131423402613	1.1632581206265982	1.4072865240263868	0.8771406627864992	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1531.980935218145
273000	-1714.9765975113874	-170.21515540820698	-1544.7614421031803	1.8797595012622683	1.8797595012622668	2.2286456465211963	1.031352575077295	0.14224938513829496	1.58714995090482	0.5510399191770694	0.11931710452634736	2.6993090496717067	0.28174709082072913	0.08914928569249617	1.5045086062929927	0.3851492597876532	1.9615055353881445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1544.7614421031803
274000	-1712.5575659622289	-176.59743345364458	-1535.9601325085844	1.96293949611823	1.9629394961182303	2.3258757865109914	0.6294947320135845	0.25148780179128316	1.481917188384751	0.5512606746626129	0.4373269920693539	2.7820768312648494	0.2872693895344491	0.14162537507103762	0.7089599833363606	0.7077722149046295	2.3174330428115115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1535.9601325085844
275000	-1711.1209744332418	-181.62038801811528	-1529.5005864151265	2.0639888274928446	2.0639888274928424	1.7642028084194332	0.5105689188514674	0.04957026543131038	1.0358038794811881	0.4291790915633939	0.18096494602315935	2.1070972091864575	0.2925738676467111	0.052544808479088635	1.0241407651187224	0.5632764816886937	4.23621811987236	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1529.5005864151265
276000	-1708.6028331767425	-193.90322102313343	-1514.699612153609	2.22454308441283	2.2245430844128258	1.9845632319101159	0.43985768372858247	0.13547723881182222	1.3557151486215504	0.33038147820328306	0.13985399267202148	2.4302862196537824	0.24544582814303892	0.016671103772294946	1.2483386595100079	0.5963758523843029	1.0685296878478694	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1514.699612153609
277000	-1716.0357778843781	-177.34151844527184	-1538.6942594391062	1.9456343169827324	1.945634316982728	1.933110925820026	0.5968136879215571	0.13096302065662715	2.1021619553272233	0.7380759862660068	0.33464957253955097	3.791434511969147	0.28193646570277436	0.006454121317977767	1.4297074994408094	0.6639595568797954	0.278538472753103	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1538.6942594391062
278000	-1718.6162689408914	-163.53769015324187	-1555.0785787876496	1.7780781345511971	1.778078134551197	1.7329064026251138	0.3774433614101182	0.25648825246653606	1.952010450523061	0.5781383152401582	0.3626235462331103	3.1472411731446854	0.8580404546267499	0.004616131138255084	1.153084055867256	0.710446115263003	0.12534607927262353	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1555.0785787876496
279000	-1717.1696428766445	-196.81792739936947	-1520.351715477275	2.146062088226647	2.146062088226646	4.00110878777932	1.038097553428141	0.3813504242189535	2.335051135265757	0.8163200122888695	0.2087479117215398	4.4106207109666835	0.6503446585359646	0.03481025579608117	1.452505032398273	0.989352634515886	0.17022166282611007	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-1520.351715477275
280000	-1719.3207756772422	-183.82514788065342	-1535.4956277965887	2.0354698339563946	2.0354698339563932	2.8068409010389757	0.8276749618583416	0.3782240572615792	1.9747056534012122	0.9076712771344749	0.49168880872952675	4.516006052479381	0.23774558475359298	0.08747426556330386	0.7812412479779891	1.2326046724641786	0.08000645059818899	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1535.4956277965887
281000	-1714.9907907886516	-177.18938667786284	-1537.8014041107888	1.9613903302818556	1.96139033028186	2.833026413426828	0.9221396319869151	0.153198344496923	2.3494031032923295	0.5917460121266199	0.17848296540308362	3.1030950022670556	0.2838044631421445	0.5288783237764398	1.1424807171492883	1.2421957597653845	0.004088646843613079	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1537.8014041107888
282000	-1713.8511420739817	-187.69094644330863	-1526.1601956306731	2.1432753158649778	2.143275315864976	2.2037987760369937	0.6192006107450972	0.07117849505908713	1.3505988314362296	0.4400161011025309	0.3152774735847021	2.030216989029081	0.482219933386439	0.5260912768700581	1.653810365764807	0.27672399405503	0.0026753085300167375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1526.1601956306731
283000	-1714.252794893447	-166.727925187664	-1547.524869705783	1.8393277420708458	1.8393277420708445	2.941530940513408	0.5184225390423819	0.1817402449069404	1.8438782818162183	0.4622944042805257	0.6039291865763847	3.1687058960015775	0.4538273924851347	0.41200572921842815	0.9323602894696952	0.6457220015647389	0.011981739412909352	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1547.524869705783
284000	-1711.1068627897491	-172.9311371179336	-1538.1757256718156	1.943956925006964	1.9439569250069626	1.8571092944804535	0.3303693661874006	0.05395533055004778	1.179860296094378	0.47384471021332597	0.3330604295178829	1.8720447797622104	0.5060853441083936	0.18362102604282993	0.6404823493741858	0.49293605975231647	0.08191954645668108	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-1538.1757256718156
285000	-1707.1933014920164	-177.2720793153304	-1529.9212221766861	2.0458885847312644	2.045888584731259	1.8912473072214138	0.46930001498440865	1.0226292175794003	1.2305867025602195	0.4591235245703396	0.11236314349994993	2.1593498579469155	0.18614967077643627	0.1381746475610775	1.0710387067796308	0.5200442147778415	0.017319716980658033	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1529.9212221766861
286000	-1716.0066087887324	-184.18667868240277	-1531.8199301063296	2.0292815498828127	2.0292815498828145	2.556894622163863	0.9098811770232397	0.23280971463067665	1.5533413996050305	0.5921095458320258	0.21980948953166218	2.561007016292412	0.28864022871113254	2.1331541264049356	0.7109963216479861	0.9710542965443715	0.027472922105773692	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-1531.8199301063296
287000	-1716.4063627259502	-166.21617150420136	-1550.1901912217488	1.8169331504697885	1.8169331504697892	2.0830726304591547	0.785533128246135	0.1284993822247198	1.3355135516354557	0.8770879194917857	0.15652550469423532	2.7358413253995604	0.3196708259266176	2.592806781350003	1.1740850583103053	0.8913019683038218	0.29216728682488713	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1550.1901912217488
288000	-1711.5496356038052	-193.59846270167	-1517.951172902135	2.196104744135977	2.196104744135979	2.7505196493965482	0.7095711312362353	0.08098205190706094	1.409583494568484	0.5838451941245966	0.4181669041622476	2.47691013770683	0.4016536804991635	0.8465215959598639	1.285528921101576	0.585067475980041	0.3053045520817634	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1517.951172902135
289000	-1712.6626317720522	-184.5095463850765	-1528.1530853869758	2.0855779137626995	2.0855779137626955	2.304255922559283	0.6173849964479292	1.5095884367163501	1.3947229703901678	0.7508036365007987	0.19031857848504063	2.80699509861857	0.3904371311583557	1.2116203459490138	1.0282768366013224	1.0669131795980256	0.21863918466566573	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1528.1530853869758
290000	-1716.2161469705238	-187.26247917385703	-1528.9536677966669	2.1614131407505632	2.161413140750564	1.8346473093968687	0.3977198678029606	0.8576744094346753	1.1649471040034358	0.49051344004407804	0.19291224681431496	1.940597151878954	1.309457648354868	0.3029360532162934	1.3039861685340828	0.6088767725955148	0.05949897854301206	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	9.0	0.0	-1528.9536677966669
291000	-1708.5172679591442	-168.3594036806989	-1540.1578642784452	1.9370296953407076	1.937029695340704	1.0355100303495763	0.3470216468837589	2.3307133502210218	0.7922604338483878	0.3025293405505862	0.11560456103477286	1.4915233677513402	0.0990692031672336	1.1887452020660538	0.5492268343107429	0.2144871428615769	0.19539653272048632	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1540.1578642784452
292000	-1711.721976829459	-189.4681230847764	-1522.2538537446826	2.157530119091897	2.1575301190918985	1.959720444067556	0.47274902177250466	3.3140915525400034	1.3418956433591147	0.4121724148619873	0.21180938148629153	2.258551852120539	0.3800068944294952	0.543543930041113	0.9428606600153878	0.8146481751711869	0.3132564709644678	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1522.2538537446826
293000	-1714.4944556659316	-180.24688715737494	-1534.2475685085567	2.090056646001485	2.0900566460014827	1.6870652529180812	0.25839750330605404	0.6980771465772683	1.2774137635641079	0.37652912137633027	0.20294102483145243	1.527747415930728	0.3660463255148647	0.7857897840453304	0.6007859808426951	0.6040565314911687	0.5011217234856071	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1534.2475685085567
294000	-1707.1046326069825	-185.71279086089294	-1521.3918417460895	2.1714727128913878	2.171472712891385	1.3610201239555269	0.2515916829989614	0.1706120310453848	0.9657349157749963	0.33038098037152913	0.1592337643590882	1.6033510882464224	0.13997824869527292	1.6859865721983796	0.7247451495854021	0.39344881492191114	0.3614399099316091	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1521.3918417460895
295000	-1714.5946070506043	-186.06978252830447	-1528.5248245223	2.0565667423289993	2.056566742328996	1.9724397748347968	0.7709500990109511	0.2776829609012524	1.6107390932871024	0.5280109645094866	0.2598720744891612	2.937665324433694	0.4537176572729868	0.8025729084797386	1.2980191866552504	1.140406549142557	2.906537064523404	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1528.5248245223
296000	-1711.8042918605238	-178.20861294114945	-1533.5956789193744	1.9963516142205786	1.9963516142205784	1.3606191727716708	0.34327194874491695	0.25414101568276876	1.143413798236768	0.4392009979592486	0.1858413844329081	2.05711072652387	0.31927812638188213	0.9677466458497542	0.9009137840244185	0.46214541423950356	3.2532116009448147	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1533.5956789193744
297000	-1717.4539734220862	-192.86154692565574	-1524.5924264964303	2.100847557428124	2.1008475574281245	2.810082268703104	0.7340609394168661	0.15641010481580717	1.9185193935965101	0.6708176320137859	0.1761997234516208	3.0068546571748374	0.5419419303939147	0.25640075114879857	1.146053427689108	0.9877872489797986	3.572653740526734	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	0.0	-1524.5924264964303
298000	-1711.8533946158382	-168.25399780606804	-1543.59939680977	1.8714025713956255	1.8714025713956217	1.687143917320494	0.3947908911320593	0.19674570467587127	1.4265227632478947	0.4763386795588527	0.31357989680123755	2.9978820276151006	0.2970513171481908	0.3688129508109565	1.3859154697910439	0.7492818330799188	0.9630109380785341	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1543.59939680977
299000	-1725.3106697439127	-194.75296909903335	-1530.5577006448793	2.119828782142669	2.1198287821426742	2.6532601570761307	0.8319453844330148	0.19689350359828608	1.7028653097764446	1.0232083954439548	0.050657270074616116	4.306453508984631	0.44135568371555006	0.015826936432927347	1.2487052952148903	0.8150470275725545	0.6515625696329431	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-1530.5577006448793
300000	-1714.7970853492207	-187.5174452534707	-1527.27964009575	2.088264489322467	2.088264489322459	2.996086908725347	0.6712955985005897	0.1953305598093786	1.5600384293700464	0.4840506897669406	0.1658721685535971	2.694919593689472	0.23861577480272453	0.18781613626573548	0.9156024070056927	1.2828828344844707	0.20011872069220868	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-1527.27964009575
301000	-1713.9748703799946	-207.63294780880767	-1506.3419225711868	2.3497333494039805	2.3497333494039836	2.279346515468744	0.6074174956452476	0.15041144760650074	1.326627260166773	0.46319583285375127	0.26209178827631335	3.0048289198896105	0.26701859110580733	0.516104354432885	1.0524308370217468	1.0414431388971637	3.212125386852119	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1506.3419225711868
302000	-1719.3551765809593	-172.30729945614783	-1547.0478771248115	1.8801969792258342	1.8801969792258355	3.458645510817918	0.7494104812338047	0.09086652064301774	2.2022631115233167	1.005807462767166	0.7766667996290901	4.234043740221416	0.6770655199818987	0.21803881698031705	1.5610941446277473	1.3957320250804675	0.5728665080851942	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1547.0478771248115
303000	-1721.4187000456336	-198.02625214586806	-1523.3924478997656	2.1970588477888304	2.1970588477888326	3.4854086813744787	0.8768232587503143	0.12736963515496902	1.7709678264101414	0.9654303816722347	0.28223785158943937	4.818362862268435	0.4968272976709919	1.0736736484176275	1.6385645726635332	0.5541662391856119	0.11891076858463247	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-1523.3924478997656
304000	-1716.4468210105338	-170.33157985540134	-1546.1152411551325	1.879162231136129	1.8791622311361296	1.8749139165534068	0.6252098793814109	0.1023587025854816	1.545494512580018	0.6192910888695414	0.6934639268736569	2.6454621063065944	0.30267490726120766	2.3769352428282753	0.7606526358449058	0.7377664061440979	0.4588585219122804	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1546.1152411551325
305000	-1713.5166261972108	-192.4325063780107	-1521.0841198192002	2.2468668315782856	2.246866831578287	1.3737345019036609	0.16424943092346794	1.462970970977629	0.9349092614242831	0.40585061864328603	0.04456993511580738	1.3298704311648537	0.26343126592677796	1.761718025912448	0.5996615465447899	0.37370449911943215	0.4077502750164108	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1521.0841198192002
306000	-1723.7515482667131	-200.44273098552856	-1523.3088172811847	2.2216789464498783	2.2216789464498756	2.6818863385815233	0.17088642040425614	1.3013536486676325	1.4147248564524944	0.5760874758376945	0.23864046502625022	3.0122050793909927	0.29287204768689584	4.845481158727022	1.6606339377231634	0.607647460623242	2.2494073540236053	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1523.3088172811847
307000	-1710.3154288173018	-193.6929515376941	-1516.6224772796077	2.2339349202805066	2.2339349202805034	1.4095341476555685	0.4229604074673327	2.1826313676754054	0.9583231550573447	0.4048893449672757	0.22325996787424093	1.8478504145300323	0.23109353086085413	0.8531057018620882	1.0117349304941736	0.6384431720731016	1.1843736730059808	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1516.6224772796077
308000	-1717.7635944115489	-187.5285121727789	-1530.23508223877	2.0483979005487964	2.0483979005487982	2.9180696871771996	0.491046162866892	0.20070356495750172	1.8552821229619871	0.5693899216298459	0.4428365923492212	3.8081662780597387	0.5890964427168336	0.7527877498804763	2.1091702370431653	0.4593484506198031	0.4461343620087591	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-1530.23508223877
309000	-1708.186780489223	-192.6738428248202	-1515.512937664403	2.2303546862614647	2.230354686261464	2.056099616683123	0.20388531978738542	0.11464349468258545	0.966482221815319	0.331363670113269	0.13430143437598488	1.8996069936891786	0.25057657003678413	0.7386317036415102	0.8683713484085761	0.5166048557866332	0.23873403895769724	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1515.512937664403
310000	-1710.820914178688	-190.53280486216332	-1520.2881093165247	2.1809840695623817	2.1809840695623786	2.1379817691872813	0.3445063389650768	0.2572873626353119	1.2625192252022535	0.27662436163826143	0.14923649321300778	2.1987176888522475	0.1283523580409927	0.46047576559138215	1.1780762103914344	0.6460034002262877	0.9004004312673033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1520.2881093165247
311000	-1717.8053067240257	-164.14504888749667	-1553.6602578365291	1.906998055099903	1.9069980550998993	1.3638977402402122	0.24805379485291051	1.0481267408600154	0.9011648427529894	0.3006014683194947	0.12667851935964541	1.930996754682178	0.950505534219413	0.4806976141854683	0.7715642032040805	0.6594953674039313	0.15251567260965435	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	8.0	0.0	-1553.6602578365291
312000	-1725.5455362111115	-175.43579850000827	-1550.1097377111032	1.91193906967978	1.9119390696797816	1.7238063532746384	0.6177909736610991	7.532141816506421	1.672475220618746	0.7662085184957593	0.36451608241240974	2.391275670648655	0.33888037508572566	0.43746796483138617	0.5369260413005419	0.5359146363461805	0.7337529209816455	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1550.1097377111032
313000	-1716.0925610555196	-181.06048797105998	-1535.0320730844596	2.0272933188677222	2.0272933188677165	3.2941081900939237	0.4881014381690345	0.9461991725082505	1.5596073499504162	0.8349018636174192	0.23060268749012922	2.982934041787559	0.4806414199160561	0.39116334530315167	1.94227346689846	0.6398460097799628	0.6926191812684601	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-1535.0320730844596
314000	-1709.0350957210073	-190.95260484157808	-1518.0824908794293	2.1733041940958637	2.1733041940958624	2.529082685622492	0.46403443385479964	0.2854964632177866	1.306944923487557	0.4488536833664285	0.23521276872453523	2.8033046868573313	0.3968103740166111	0.36731389174690365	0.9459295638689211	0.8205925431513038	0.3416154998044911	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1518.0824908794293
315000	-1706.6517489700796	-178.80555972103008	-1527.8461892490495	2.044492989579627	2.044492989579628	2.0375169960741424	0.2557596572174262	0.11881986555481538	1.1097091289582017	0.37381442984398705	0.10932212101795194	2.2345497800680083	0.23951651123567846	0.036084248039932466	0.9008298581547739	0.4902642080816981	0.7084009211931948	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1527.8461892490495
316000	-1711.51404994197	-178.9692008993988	-1532.544849042571	2.018491268679867	2.018491268679866	2.1201353684982664	0.40622221336662695	0.3003594038178453	1.8345455367940706	0.6665586387138718	0.2127097608545608	2.5057388464777985	0.28711799391616016	0.05223063430685864	1.4697621129329483	0.8310778780217636	0.0735421351026778	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-1532.544849042571
